,county_code,population_total,population_density,urbanization_rate,population_per_pharmacy,installations_watersupply,installations_toilet,installations_bathroom,installations_central_heating,installations_network_gas,appartment_area_per_person,appartments_per_1000_persons,persons_per_appartment,persons_per_room,persons_per_library,library_books_per_1000_persons,library_readers_per_1000_persons,library_loans_per_reader,forests_area,unemployed_f,unemployed_m,unemployment_rate,bicycle_paths_per_100km2,bicycle_paths_per_10k_persons,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,expenditures_per_capita,investment_expenditures_per_capita,children_3_5_in_kindergartens,net_scholarization,marriages_per_1000_persons,birthrate_per_1000_persons,net_migrations_per_1000_persons,average_wage_relative,doctors_per_1000_persons,cars_per_1000_persons,motorcycles_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,Longitude,Latitude,partitions,min_dist,no_loc_in10km,type_of_municipality,PO_percent,Konfederacja_percent,PSL_percent,PIS_percent,SLD_percent,y,population_total_f_ratio_total,frekwencja_wyborcza,population_density_log,population_density_sqrt,revenues_per_capita_PIT_log,SLD_percent_sqrt,healthcare_advices_ratio_total,forests_area_ratio_area_km2,population_0_4_total_percent,population_5_9_total_percent,population_10_14_total_percent,population_15_19_total_percent,population_20_24_total_percent,population_25_29_total_percent,population_30_34_total_percent,population_35_39_total_percent,population_40_44_total_percent,population_45_49_total_percent,population_50_54_total_percent,population_55_59_total_percent,population_60_64_total_percent,population_65_69_total_percent,population_70_74_total_percent,population_75_79_total_percent,population_80_84_total_percent,unemployed_over_50_ratio_population_50_60,beds_in_hospitals_ratio_population,percent_over_60,percent_under_18,percent_over_60_squared,cars_per_1_persons,persons_running_business_per_1_person,entities_registered_per_1_persons
81,213000,8011,44.9,0.0,8011,95.3,92.7,90.9,75.5,24.6,27.3,306.7,3.26,0.73,2003,4578,46,10.3,252.71,95.0,86.0,3.8,0.0,0.0,6081.25,792.95,66.09,5802.98,461.45,570.0,86.47,3.6,-6.36,0.2,78.6,19.3,761.4,68.7,15.13,34.35,28.64,16.36,77.39,17.3789318475585,51.4483754934632,2.0,11.75,0.0,2,0.15049268438339802,0.05762914302776948,0.14452075246342191,0.5213496566139146,0.08599581964765601,0.10008345855698263,0.4994382723754837,0.5376955903271693,3.8044377947482086,6.700746227100382,6.67576016794461,0.29325043844409854,5.617026588440893,1.4197191011235955,0.05205342653850955,0.05205342653850955,0.06578454624890775,0.05704656097865435,0.05517413556360005,0.06241418050181001,0.06541006116589689,0.08488328548246162,0.07776806890525527,0.07564598676819373,0.05554862064661091,0.05592310572962177,0.0710273374110598,0.06903008363500188,0.04706029209836475,0.019722881038571963,0.017101485457495944,0.05711086226203808,0.008235684280344904,0.2239420796404943,0.2269379603045812,0.0501500550337095,0.7614,0.07464735988016477,0.0926
82,213000,23572,54.1,46.9,2947,97.5,96.7,95.4,83.7,51.8,29.4,357.4,2.8,0.67,3929,3604,130,21.3,404.59,378.0,223.0,4.5,2.2,4.07,5913.56,873.16,21.22,5460.38,612.86,878.0,98.96,2.9,-4.69,-1.8,78.6,19.3,761.4,68.7,15.13,34.35,28.64,16.36,77.39,17.2925001384177,51.5237582659257,2.0,1.5,1.0,3,0.20216606498194944,0.05405662169865096,0.15247957438723161,0.4332129963898917,0.11951358540756223,0.4138054400243832,0.5102239945698286,0.5613083324554935,3.9908341858524357,7.355270219373317,6.772118815106162,0.3457073696170827,1.6853894451043612,0.9279587155963303,0.04882911929407772,0.054004751399966064,0.06028338706940438,0.051968437128796875,0.05069574070931614,0.057313762090615984,0.06715594773460037,0.08336161547598846,0.07962837264551162,0.06881045307992534,0.05468352282368912,0.058331919226200575,0.07025284235533684,0.07110130663499066,0.05943492278975055,0.025029696249787885,0.019981333785847617,0.06268768768768769,0.008235684280344904,0.24580010181571355,0.21508569489224505,0.060417690052615144,0.7614,0.0914644493466825,0.1236
83,214000,35931,1714.3,100.0,2395,98.7,97.7,97.4,91.5,85.3,26.2,416.5,2.4,0.68,17966,1875,149,15.7,8.54,426.0,338.0,3.7,125.48,7.32,5290.91,1125.05,64.19,5585.13,830.63,1209.0,112.57,3.9,-3.49,-1.8,86.4,9.2,674.5,42.1,19.05,35.33,24.73,15.57,230.6,17.3811810441137,51.2066054353598,2.0,0.33,1.0,1,0.2993527508090615,0.06718000223189376,0.05881040062493025,0.36965740430755495,0.14970427407655396,0.4895482253187058,0.5243661462247085,0.6283628779979145,7.446760113013435,41.40410607657168,7.02558275809534,0.3869163657388428,5.203695972836826,0.4066666666666666,0.04823133227575074,0.04892711029473157,0.05129275555926637,0.04255378364086722,0.04575436252817901,0.05838969135287078,0.07464306587626283,0.08588683866299296,0.08082157468481256,0.06957780189808244,0.06100581670423868,0.0564693440204837,0.06721215663354763,0.06732348111658457,0.060560518772090954,0.031421335337174026,0.027191004981770617,0.05212035062781331,0.0018565400843881857,0.2537084968411678,0.1910049817706159,0.06436800136940486,0.6745,0.08391082908908742,0.1245
84,214000,9599,65.3,48.3,3200,96.9,92.0,89.2,79.1,0.3,28.3,357.6,2.8,0.7,3200,5498,72,21.3,108.0,188.0,179.0,6.3,0.48,0.73,5090.64,750.04,14.27,5129.96,523.32,713.0,80.74,3.6,-3.21,-3.7,86.4,9.2,674.5,42.1,19.05,35.33,24.73,15.57,230.6,17.5115376010815,51.1303382546283,2.0,12.69,0.0,3,0.27035749751737836,0.06628599801390268,0.07522343594836146,0.4798907646474677,0.07919563058589871,0.20875481386211037,0.5124492134597354,0.5213620711643923,4.178992036282385,8.080841540334768,6.620126538441518,0.2814171824638622,5.282216897593499,0.7346938775510204,0.050421918949890614,0.04729659339514533,0.051463694134805706,0.04687988332117929,0.05729763517033024,0.060110428169601,0.07271590790707365,0.08313365975622461,0.0775080737576831,0.06854880716741327,0.061673090946973645,0.0665694343160746,0.07511199083237838,0.07177831024065007,0.049484321283467025,0.019481195957912284,0.018335243254505678,0.07554833468724614,0.0018565400843881857,0.23419106156891342,0.19606208980102094,0.0548454533187746,0.6745,0.06511094905719346,0.0931
85,214000,7021,53.2,0.0,3511,97.2,95.5,92.3,81.5,22.6,32.9,314.5,3.18,0.66,3511,3038,56,11.8,143.0,78.0,55.0,3.2,0.0,0.0,7478.6,871.02,15.66,5227.08,662.96,827.0,94.07,2.3,-1.86,14.6,86.4,9.2,674.5,42.1,19.05,35.33,24.73,15.57,230.6,17.3313767162199,51.2940346052842,2.0,10.0,1.0,2,0.2255813953488372,0.06777408637873754,0.08073089700996677,0.4677740863787375,0.10598006644518272,0.25741200814902443,0.49992878507335137,0.5794783932990673,3.9740583963475986,7.293833011524188,6.769664938701392,0.32554579776919673,5.090442956843755,1.0833333333333333,0.05512035322603618,0.06124483691781797,0.06509044295684376,0.04757157100128187,0.04557755305512035,0.06509044295684376,0.07534539239424583,0.09528557185586099,0.08374875373878365,0.0710724967953283,0.05312633527987466,0.05896595926506196,0.06922090870246404,0.061529696624412475,0.045862412761714856,0.018658310781939896,0.013245976356644353,0.03811944091486658,0.0018565400843881857,0.20851730522717563,0.22902720410197977,0.043479466579203124,0.6745,0.09015809713715994,0.1138
86,214000,4590,43.4,0.0,4590,98.5,95.4,94.5,85.4,0.1,29.8,299.1,3.34,0.71,2295,4679,94,9.8,126.9,72.0,61.0,4.8,0.0,0.0,5856.38,504.08,34.09,5460.66,277.84,717.0,97.82,3.9,0.0,-3.5,86.4,9.2,674.5,42.1,19.05,35.33,24.73,15.57,230.6,17.6802918923754,51.2150651089386,2.0,15.62,0.0,2,0.1952191235059761,0.07057484348321001,0.15424018212862833,0.4479225953329539,0.09675583380762663,-0.06802622085585647,0.5021786492374728,0.5057730216840327,3.770459441106359,6.587867636800241,6.2227349856338,0.311055997864736,4.004357298474946,1.1971698113207547,0.06427015250544663,0.05969498910675381,0.06884531590413943,0.05185185185185185,0.055119825708061,0.06339869281045751,0.07320261437908497,0.08801742919389978,0.08191721132897603,0.06862745098039216,0.05315904139433551,0.058823529411764705,0.06514161220043573,0.06187363834422658,0.040958605664488015,0.01917211328976035,0.013725490196078431,0.07782101167315175,0.0018565400843881857,0.2008714596949891,0.24466230936819172,0.04034934331999563,0.6745,0.0644880174291939,0.0784
87,214000,5078,57.8,46.7,2539,96.9,94.8,93.3,83.3,8.9,28.3,328.5,3.04,0.68,2539,4733,97,13.2,196.96,85.0,60.0,4.8,0.0,0.0,5501.14,603.92,36.71,5291.84,306.73,734.0,94.53,4.7,-3.35,2.6,86.4,9.2,674.5,42.1,19.05,35.33,24.73,15.57,230.6,17.6407157908602,51.3821418715865,2.0,20.86,0.0,3,0.2748743718592965,0.07135678391959799,0.11507537688442211,0.3879396984924623,0.10804020100502512,0.012000144003110558,0.5025600630169358,0.5068767191797949,4.056988775678332,7.602631123499285,6.403441738831369,0.32869469269372925,3.395628200078771,2.2381818181818183,0.053367467506892474,0.053761323355651834,0.06301693580149666,0.0582906656163844,0.055336746750689246,0.06813706183536826,0.07384797164237888,0.08723907050019693,0.08408822371012209,0.07109098070106341,0.05415517920441119,0.05139818826309571,0.06321386372587633,0.06538007089405277,0.04883812524615991,0.021465143757384796,0.013981882630957069,0.05783582089552239,0.0018565400843881857,0.2128790862544309,0.22843639228042537,0.04531750536452143,0.6745,0.06282000787711697,0.0831
88,214000,15202,62.6,0.0,0,96.9,94.6,93.4,85.7,14.2,33.2,308.5,3.24,0.68,1382,656,32,8.4,232.31,164.0,114.0,2.9,0.04,0.07,5410.44,940.67,6.05,5136.98,694.63,272.0,58.73,3.4,0.47,19.1,86.4,9.2,674.5,42.1,19.05,35.33,24.73,15.57,230.6,17.4393900916966,51.2133137134074,2.0,4.13,1.0,2,0.2863092139510672,0.06454971369078605,0.0739198334200937,0.4344959222627104,0.09873329862918619,0.13621020483454901,0.4925667675305881,0.5573115003808073,4.136765278106052,7.912016177940993,6.84659238732448,0.3142185523313132,0.8744901986580713,0.9599586776859504,0.06367583212735166,0.06268911985265097,0.06532035258518616,0.05459807920010525,0.0524930930140771,0.06097881857650309,0.07518747533219314,0.09492172082620708,0.09215892645704513,0.07880542033942903,0.05683462702276016,0.05986054466517563,0.05926851730035522,0.051835284830943296,0.034929614524404684,0.014011314300749901,0.011380081568214708,0.047914317925591886,0.0018565400843881857,0.17142481252466782,0.24628338376529404,0.02938646634911751,0.6745,0.0870280226286015,0.1067
89,214000,16540,114.0,61.3,2363,99.3,98.7,98.2,85.2,57.5,30.8,353.7,2.83,0.65,5513,2703,91,17.2,248.0,281.0,163.0,4.5,2.27,2.0,5098.16,875.77,47.66,4997.21,506.01,918.0,96.91,4.3,-1.81,0.4,86.4,9.2,674.5,42.1,19.05,35.33,24.73,15.57,230.6,17.6479442850548,51.3025664672848,2.0,21.3,0.0,3,0.240973630831643,0.07721433400946585,0.15956727518593644,0.36213657876943883,0.13076402974983098,0.2168457347272194,0.5134220072551391,0.5758739915482136,4.736198448394496,10.677078252031311,6.775103499384622,0.3616130939966513,3.8674123337363966,1.710344827586207,0.05102781136638452,0.05272067714631197,0.05677146311970979,0.04969770253929867,0.049455864570737605,0.06203143893591294,0.07279322853688029,0.08210399032648126,0.08180169286577993,0.07255139056831923,0.058222490931076176,0.062394195888754535,0.07013301088270858,0.06801692865779928,0.052539298669891175,0.02442563482466747,0.017533252720677146,0.060651629072681706,0.0018565400843881857,0.23264812575574365,0.21021765417170496,0.05412515041766031,0.6745,0.08651753325272067,0.1132
90,214000,12689,75.6,50.4,3172,98.5,94.7,93.3,82.8,25.7,30.4,343.1,2.91,0.66,4230,3565,128,17.7,345.44,181.0,147.0,4.3,4.94,6.54,5308.39,1139.5,21.95,5205.86,620.36,776.0,91.96,4.0,-3.31,-1.8,86.4,9.2,674.5,42.1,19.05,35.33,24.73,15.57,230.6,17.4678988576839,51.374034751287,2.0,19.28,0.0,3,0.2315288308940222,0.06489155351789808,0.11602891906189385,0.43837065773232237,0.10192205960148122,0.15631752791234874,0.505477184963354,0.5648175325310635,4.3254562831854875,8.694826047713663,7.038344848685739,0.31925234470788344,3.8810780991409883,2.0561904761904763,0.04760028371030026,0.055638742217668846,0.05217117188115691,0.04720624162660572,0.05240759713137363,0.06304673339112617,0.0725037433997951,0.08369453857671999,0.08282764599259201,0.0735282528174009,0.060761289305697845,0.06241626605721491,0.06793285522893845,0.06911498148002207,0.05650563480179683,0.0214358893529829,0.01623453384821499,0.05694177863083813,0.0018565400843881857,0.23122389471195523,0.20261643943573174,0.053464489485765355,0.6745,0.06809047206241627,0.091
91,215000,33295,1216.9,100.0,3330,99.0,98.0,97.6,92.5,80.5,28.8,445.2,2.25,0.64,8324,2262,120,23.2,9.21,419.0,392.0,4.2,40.2,3.3,5140.25,1243.3,32.96,4793.15,513.54,1003.0,112.84,3.5,-2.58,3.0,90.3,11.2,685.0,38.1,22.05,37.31,21.37,13.7,196.6,17.2910900692462,50.9480926362444,2.0,1.0,1.0,1,0.3163415531836584,0.07262912526070421,0.06385719543614281,0.37799043062200954,0.13409397619923935,0.5065612249795332,0.5220904039645592,0.6511729275637977,7.104061920342755,34.88409379645686,7.125524413958892,0.3661884435632006,4.928127346448416,0.34111111111111114,0.0492566451419132,0.05250037543174651,0.05439255143414927,0.04036642138459228,0.046673674725934824,0.057245832707613756,0.07070130650247786,0.08682985433248236,0.08749061420633729,0.0757170746358312,0.05847724883616159,0.05060819942934375,0.05838714521699955,0.067787956149572,0.0700705811683436,0.03315813185162937,0.023066526505481303,0.06662995594713657,0.0025579742910664684,0.25247034089202586,0.19651599339240125,0.06374127303013574,0.685,0.08812133954047154,0.1235
92,215000,5019,53.1,0.0,0,97.6,95.6,95.0,80.0,0.7,26.4,294.1,3.4,0.75,2510,3032,37,22.1,9.97,69.0,56.0,4.1,0.0,0.0,6644.84,754.23,3.16,6387.65,992.92,905.0,105.58,3.6,-3.17,-1.2,90.3,11.2,685.0,38.1,22.05,37.31,21.37,13.7,196.6,17.1479349598363,50.9072407739123,2.0,6.07,1.0,2,0.1799912625600699,0.08125819134993446,0.09130624726955003,0.5233726518130188,0.09130624726955003,0.23710459770825298,0.5000996214385336,0.5602119460500964,3.9721769282478934,7.286974680894672,6.625697361280578,0.3021692361401968,5.7248455867702726,0.10606382978723405,0.04482964734010759,0.05359633393106197,0.059374377366009166,0.05718270571827057,0.0599721059972106,0.05877664873480773,0.06355847778441921,0.0870691372783423,0.0830842797369994,0.07192667862123929,0.06475393504682207,0.06834030683403068,0.06694560669456066,0.05658497708706914,0.04024706116756326,0.02470611675632596,0.02012353058378163,0.05239520958083832,0.0025579742910664684,0.20860729228930067,0.21498306435544928,0.04351700239627372,0.685,0.07093046423590357,0.0919
93,215000,23658,141.1,65.1,2957,98.6,97.8,96.8,90.0,55.4,29.6,382.0,2.62,0.65,5915,1651,119,22.4,150.29,240.0,232.0,3.4,4.41,3.13,5778.14,1166.67,91.98,5474.17,934.1,847.0,97.75,2.9,-0.55,-0.7,90.3,11.2,685.0,38.1,22.05,37.31,21.37,13.7,196.6,17.402457241862,51.0320457802799,2.0,11.45,0.0,3,0.25857519788918204,0.06596306068601583,0.06605404421799654,0.4638340460376672,0.10654171594941315,0.4683789335187336,0.5085806069828388,0.6243748946451649,4.9494688588587685,11.878552100319297,7.061908815948171,0.32640728538041724,4.413052667173894,0.8945833333333333,0.04666497590667005,0.05609096288781808,0.05976836588046327,0.04383295291233409,0.042818496914363006,0.05389297489221405,0.07270267985459464,0.09704962380590075,0.09607743680784513,0.06910981486178037,0.0498351509003297,0.05613323188773354,0.08301631583396737,0.08394623383210753,0.04725674190548652,0.016569447966861103,0.012131202975737594,0.059832469086557635,0.0025579742910664684,0.2429199425141601,0.2063572575872855,0.05901009847108285,0.685,0.0824245498351509,0.105
94,215000,15433,65.8,0.0,7717,97.6,94.9,93.5,80.6,27.3,33.1,301.6,3.32,0.67,2205,3576,88,14.1,79.3,212.0,224.0,4.6,0.0,0.0,6749.08,1205.5,38.5,5956.04,775.57,533.0,67.34,3.4,-2.14,5.6,90.3,11.2,685.0,38.1,22.05,37.31,21.37,13.7,196.6,17.3055795516774,50.9277814116525,2.0,3.43,1.0,2,0.2430939226519337,0.06975138121546962,0.07486187845303867,0.48121546961325967,0.09295580110497238,0.044007100728832446,0.503660986198406,0.6206372010479169,4.186619838331271,8.1117199162693,7.094649697621226,0.3048865380842066,1.7461932223158168,0.3374468085106383,0.05151299164128815,0.05423443270912979,0.06777684183243698,0.05326248947061492,0.05468800622043673,0.05663189269746647,0.06881358128685285,0.08203200933065509,0.08656774444372449,0.08054169636493229,0.0638242726624765,0.06602734400311022,0.06939674722996177,0.05455841378863474,0.0398496727791097,0.0165230350547528,0.01593986911164388,0.06387225548902195,0.0025579742910664684,0.1962677379641029,0.22678675565346984,0.03852102496554576,0.685,0.08494783904619971,0.1024
95,216000,12598,56.8,60.3,4199,98.4,97.4,96.2,83.0,67.4,29.4,361.9,2.76,0.66,2520,1769,57,6.3,289.0,310.0,175.0,6.4,0.0,0.0,4656.88,1115.4,21.85,4725.9,418.3,735.0,87.43,4.3,-4.18,-0.2,101.5,3.9,617.5,31.3,16.82,33.65,27.03,16.41,0.0,15.9604217424403,51.4066243372037,2.0,16.59,0.0,3,0.17475728155339806,0.07662968099861303,0.03952843273231623,0.5887656033287101,0.08287101248266297,-0.02400115209954301,0.5100015875535799,0.589251632345555,4.039536325727106,7.536577472566709,7.016968363955454,0.28787325767195354,3.080092078107636,1.3018018018018018,0.05143673598983966,0.05389744403873631,0.05612001905064296,0.05000793776789967,0.05199237974281632,0.06247023337037625,0.07366248610890617,0.08421971741546277,0.0747737736148595,0.06691538339418955,0.0602476583584696,0.06715351643117955,0.08199714240355611,0.06532782981425624,0.04302270201619305,0.021511351008096525,0.017621844737259883,0.08598130841121496,0.0,0.2294808699793618,0.2114621368471186,0.05266146968648475,0.6175,0.05500873154468963,0.0813
96,216000,3815,49.7,0.0,3815,98.2,96.2,92.5,76.8,48.7,29.4,327.1,3.06,0.69,954,4498,160,12.5,21.0,45.0,49.0,4.1,0.0,0.0,6392.65,861.37,13.48,5425.28,948.77,690.0,84.58,4.4,-5.21,-6.5,101.5,3.9,617.5,31.3,16.82,33.65,27.03,16.41,0.0,15.8847764504799,51.6215342712254,2.0,3.27,1.0,2,0.15442020665901263,0.05855338691159587,0.09414466130884042,0.5683122847301951,0.0912743972445465,-0.0840494443424517,0.5030144167758847,0.5869134170522141,3.906004933102583,7.049822692805827,6.7585241449877635,0.30211652924748505,3.838007863695937,0.2727272727272727,0.05216251638269987,0.05294888597640891,0.06448230668414155,0.04823066841415465,0.059764089121887284,0.06684141546526867,0.0692005242463958,0.08047182175622543,0.08125819134993446,0.07208387942332896,0.06028833551769332,0.059501965923984275,0.07758846657929226,0.05871559633027523,0.04377457404980341,0.01598951507208388,0.017562254259501964,0.05689277899343545,0.0,0.21363040629095675,0.217824377457405,0.04563795049203925,0.6175,0.06343381389252949,0.0855
97,216000,5280,43.4,0.0,5280,98.9,98.6,95.0,75.3,56.0,27.8,319.9,3.13,0.73,2640,3192,90,18.5,96.0,115.0,64.0,5.6,0.0,0.0,10839.34,876.38,14.49,9629.92,1831.37,834.0,94.3,3.0,-4.73,10.0,101.5,3.9,617.5,31.3,16.82,33.65,27.03,16.41,0.0,16.2008724340446,51.5797512817697,2.0,13.92,0.0,2,0.15195632393084624,0.058689717925386714,0.08371246587807098,0.5800727934485896,0.09781619654231119,0.07203112820888292,0.49375,0.5398315282791817,3.770459441106359,6.587867636800241,6.775799786831067,0.3127558097658798,3.5765660863857844,0.7933884297520661,0.055492424242424246,0.056628787878787876,0.060227272727272727,0.05435606060606061,0.06136363636363636,0.06306818181818181,0.06856060606060606,0.08446969696969697,0.0846590909090909,0.07196969696969698,0.058522727272727275,0.059848484848484845,0.06818181818181818,0.06041666666666667,0.040340909090909094,0.01837121212121212,0.01818181818181818,0.072,0.0,0.20549242424242425,0.22670454545454546,0.042227136421028474,0.6175,0.03674242424242424,0.0534
98,216000,27025,161.2,80.8,3861,98.9,97.6,97.2,94.6,82.0,27.2,404.8,2.47,0.67,6756,3145,111,18.1,306.81,352.0,242.0,3.6,8.41,5.22,10271.81,1482.39,721.46,10631.84,1656.45,881.0,95.29,4.6,-0.33,-0.3,101.5,3.9,617.5,31.3,16.82,33.65,27.03,16.41,0.0,16.073165299044,51.4993071908573,2.0,14.11,0.0,3,0.18404601150287572,0.06018171209469034,0.06084854546970076,0.512961573726765,0.1489539051429524,0.1402293413086503,0.5112673450508788,0.6001183081928424,5.0826458300725275,12.696456198483101,7.301410929130804,0.3859454691312652,5.632784458834412,1.82625,0.05398704902867715,0.0569472710453284,0.06042553191489362,0.050027752081406106,0.05098982423681776,0.06812210915818687,0.07049028677150786,0.07870490286771507,0.08111008325624422,0.08288621646623497,0.06812210915818687,0.0583163737280296,0.05631822386679001,0.05506012950971323,0.05691026827012026,0.02619796484736355,0.015504162812210915,0.04448346502780216,0.0,0.20999074930619796,0.22138760407030528,0.04409611479417848,0.6175,0.06227567067530065,0.0905
99,216000,8039,74.8,72.9,4020,98.5,94.6,91.2,76.8,45.6,27.5,352.4,2.84,0.69,4020,3272,68,11.8,238.26,186.0,139.0,6.6,0.0,0.0,5081.17,971.77,15.66,4623.45,272.61,721.0,87.7,4.5,-6.08,-3.7,101.5,3.9,617.5,31.3,16.82,33.65,27.03,16.41,0.0,15.8208520531127,51.5219414709415,2.0,15.16,0.0,3,0.16789613455296548,0.056358807907937444,0.058424313956919445,0.5638831513720861,0.1230451460607849,0.024001152099543045,0.5065306630177883,0.5228234582829504,4.314817884980432,8.648699324175862,6.879119150945802,0.35077791558304366,3.0359497449931583,2.2267289719626167,0.043164572708048264,0.050876974748102995,0.0556039308371688,0.05050379400422938,0.05125015549197661,0.06356512003980595,0.07214827714889911,0.08297051872123398,0.0741385744495584,0.0670481403159597,0.06393830078367956,0.07575569100634408,0.08060704067670109,0.06082846125139943,0.04515487000870755,0.020400547331757682,0.023012812538872995,0.0917186108637578,0.0,0.23000373180743874,0.20014927229754945,0.05290171664534821,0.6175,0.048637890284861304,0.0692
100,216000,4853,57.6,0.0,4853,98.7,97.7,95.6,75.8,34.9,31.9,319.2,3.13,0.67,1618,3680,129,10.5,165.1,91.0,51.0,4.9,1.78,3.09,7646.75,1167.9,3.0,7919.39,2836.74,745.0,91.49,5.4,0.62,16.9,101.5,3.9,617.5,31.3,16.82,33.65,27.03,16.41,0.0,15.9354290691686,51.5561237064501,2.0,10.82,0.0,2,0.167693036475604,0.05589767882520132,0.09142586451918522,0.5362387494078635,0.11747986736144007,0.0920649731765818,0.4941273439109829,0.5764579414135985,4.053522567701846,7.58946638440411,7.06296254328452,0.3427533622904961,3.590568149321296,1.9654761904761904,0.05955079332371729,0.060581083865650115,0.06841129198433958,0.05069029466309499,0.053575108180506904,0.0576962703482382,0.06449618792499485,0.09045950958170204,0.08963527714815578,0.06841129198433958,0.056459921697918816,0.05542963115598599,0.07768390686173501,0.06779311765917989,0.04018133113538018,0.016278590562538636,0.01030290541932825,0.07550644567219153,0.0,0.21223985163816197,0.23923346383680197,0.04504575462338901,0.6175,0.06078714197403668,0.08
101,217000,5115,51.8,0.0,2558,98.3,96.5,95.3,83.6,0.3,32.5,334.7,2.99,0.65,1279,8278,219,29.3,69.02,77.0,77.0,4.9,0.0,0.0,5116.55,780.06,11.63,4416.08,338.5,622.0,88.19,1.9,-3.9,0.4,93.5,13.2,811.6,46.3,16.95,37.07,24.59,16.3,0.0,17.0073427167513,50.8655830853038,2.0,10.34,0.0,2,0.16982654296087132,0.04961678096006454,0.13513513513513514,0.5534489713594192,0.06857603872529246,0.3309890152066819,0.49853372434017595,0.5876600698486613,3.9473901492654373,7.197221686178632,6.659370839802132,0.26187027079317815,5.927859237536657,0.6971717171717171,0.05122189638318671,0.049071358748778104,0.05102639296187683,0.044379276637341154,0.05278592375366569,0.06451612903225806,0.06666666666666667,0.08269794721407625,0.07448680351906159,0.07956989247311828,0.07214076246334311,0.06803519061583578,0.07390029325513196,0.06119257086999023,0.042619745845552295,0.023069403714565007,0.020527859237536656,0.05160390516039052,0.0015991721932176286,0.22130987292277615,0.1956989247311828,0.04897805985309533,0.8116,0.06999022482893451,0.0897
102,217000,4097,41.7,0.0,0,97.7,88.7,86.2,76.2,0.4,28.4,354.4,2.82,0.67,2049,5212,61,16.7,19.38,112.0,82.0,7.9,0.0,0.0,5407.07,593.73,45.86,5192.07,150.23,690.0,75.51,3.1,-9.38,-6.3,93.5,13.2,811.6,46.3,16.95,37.07,24.59,16.3,0.0,16.9362405603549,50.7638961332091,2.0,9.48,1.0,2,0.25125628140703515,0.04690117252931323,0.0826353992183138,0.5460636515912898,0.05471803461753211,0.14827104042263065,0.49206736636563336,0.5256080114449213,3.730501128804756,6.457553716385176,6.386424670570999,0.23391886332130657,3.643397608005858,0.1977551020408163,0.045399072492067365,0.05174517939956065,0.05296558457407859,0.05101293629484989,0.052721503539175006,0.057359043202343175,0.06443739321454722,0.09177446912374908,0.08567244325115939,0.06468147424945082,0.05589455699292165,0.06004393458628265,0.08274347083231633,0.07566512082011227,0.04954845008542836,0.01903832072247986,0.018550158652672687,0.10947368421052632,0.0015991721932176286,0.2455455211130095,0.2011227727605565,0.0602926029386594,0.8116,0.06150842079570417,0.0801
103,217000,4648,41.5,0.0,0,97.0,90.0,85.9,75.0,0.1,28.7,365.5,2.74,0.67,4648,3184,159,9.1,194.86,104.0,100.0,7.5,0.0,0.0,4645.26,658.39,5.16,4497.95,295.17,608.0,75.13,3.4,-6.0,-2.6,93.5,13.2,811.6,46.3,16.95,37.07,24.59,16.3,0.0,17.1680634773566,50.677873040131,2.0,13.44,0.0,2,0.19789050728277247,0.048719236564540434,0.11803114013058764,0.5479658463083877,0.06328478151682572,0.1402293413086503,0.49698795180722893,0.5217725409836066,3.7256934272366524,6.442049363362563,6.489797460912158,0.25156466667007454,4.535499139414802,1.7398214285714286,0.04625645438898451,0.04991394148020654,0.05959552495697074,0.04539586919104992,0.05636833046471601,0.06669535283993115,0.0669104991394148,0.0774526678141136,0.06841652323580034,0.06153184165232358,0.061746987951807226,0.06282271944922548,0.08820998278829605,0.06798623063683305,0.05486230636833046,0.02086919104991394,0.022590361445783132,0.10880829015544041,0.0015991721932176286,0.2545180722891566,0.2011617900172117,0.06477944912178836,0.8116,0.058519793459552494,0.0766
104,217000,21610,126.1,56.2,2701,96.3,94.5,93.3,80.6,53.8,30.2,389.5,2.57,0.65,7203,1807,81,14.0,78.07,410.0,403.0,6.4,1.17,0.93,5560.3,999.53,84.53,5552.91,538.5,932.0,97.61,3.6,-4.52,-1.2,93.5,13.2,811.6,46.3,16.95,37.07,24.59,16.3,0.0,17.0704131994827,50.7689763637745,2.0,1.34,1.0,3,0.3271463925375976,0.05920426422996383,0.09565962307252998,0.40367409099562157,0.0905197030268418,0.351577226867064,0.5151318833873206,0.5880853422000554,4.837075242970874,11.229425630903835,6.907285168497517,0.30086492488630473,3.609301249421564,0.45654970760233915,0.04743174456270245,0.05006941230911615,0.05131883387320685,0.04345210550670986,0.047385469689958354,0.055159648310967146,0.06867191115224433,0.0861638130495141,0.08417399352151782,0.07343822304488663,0.05872281351226284,0.062008329477093935,0.07639981490050902,0.07677001388246182,0.053817677001388245,0.023831559463211475,0.020731142989356778,0.0931391337677271,0.0015991721932176286,0.25155020823692736,0.1922720962517353,0.06327750726404152,0.8116,0.07751041184636742,0.1161
